idDiffusion	idLog	idAbonne
3059162	114429894	406521578
3059162	114429898	12925798
1458601	115604818	522130
1461603	115604964	1355064
1458601	115604971	638374
3059167	115605039	1355064
3059170	115605064	1355064
3059165	115605065	13346699
3059167	115605163	1076391196
3059165	115605177	1076391196
3059167	115605201	1588770774
3059170	115605214	1588770774
3059164	115605223	1076391196
3059165	115605224	1588770774
3059162	115605405	527038520
3059168	115605438	494169
3059168	115605450	528937
3059168	115605490	1102082
1462004	115605494	720503
1462004	114623021	2072916955
1462004	114623022	13240681
1462004	114623024	930988733
1458601	114623025	1262281938
1462004	114623026	12976611
1462004	114623027	13032072
1462004	114623028	70520773
1462004	114623030	670283
1462004	114623031	1749184006
1462004	114623032	1855914
1462004	114623033	1335177346
1462004	114623034	1180966922
1462004	114623037	13047277
1462004	114623039	1274115858
1462004	114623040	12976611
1462004	114623041	1238578394
1462004	114623042	1807877550
1462004	114623044	3042431
1462004	114623045	12974987
1462004	114623046	846261
1462004	114623047	877914569
1462004	114623048	1115523
1462004	114623049	953018996
1462004	114623050	509322
1462004	114623051	12927525
1462004	114623052	13269365
1462004	114623053	1990829
1462004	114623055	1422358974
1462004	114623058	13015684
3059164	114623059	983348
1462004	114623060	1677159110
1462004	114623061	13280715
1462004	114623062	1990829
1462004	114623064	2051472410
1462004	114623065	1014345846
3059164	114623066	1691116
1462004	114623067	12887769
1462004	114623068	1238578181
3059162	114623069	1839074150
1462004	114623070	13228877
3059164	114623072	1713393
1462004	114623073	2079781
1462004	114623076	119108183
1462004	114623077	13289567
3059164	114623079	1839074150
1462004	114623080	1570634
1462004	114623081	1101731000
1462004	114623082	1924179
3059164	114623083	509322
3059162	114623084	807151
1462004	114623086	1341715779
1462004	114623090	846261
1462004	114623092	12948017
1462004	114623093	1318914
3059164	114623094	1491517386
1462004	114623096	984193717
1462004	114623097	119108183
1462004	114623098	13167910
1462004	114623099	13084126
1462004	114623101	574998
1462004	114623102	1350640
1462004	114623105	3032236
1462004	114623106	698369
1462004	114623107	1151826818
1462004	114623108	1934537
1462004	114623110	904697
1462004	114623125	2107914
1462004	114623127	522339
3059164	114623128	1927012966
1462004	114623129	3038189
3059164	114623130	1578602433
1462004	114623131	3012426
1462004	114623133	119108183
1462004	114623134	1080131335
1462004	114623136	1631162
1462004	114623140	1305899533
1462004	114623141	1619582594
1462004	114623143	895779
1462004	114623145	1548223975
1462004	114623146	1036873788
1462004	114623148	12997611
1462004	114623150	12932159
1462004	114623151	1938253436
1462004	114623156	2771616
3059162	114623157	1849499608
1462004	114623159	12909791
1462004	114623160	1491517386
1462004	114623163	1721682822
3059162	114623165	1396950
1462004	114623112	2878419
1462004	114623113	2546116
1462004	114623114	1064228
1462004	114623115	2421057
1462004	114623117	13070645
1462004	114623118	1392778866
1462004	114623119	1861514
1462004	114623120	670283
1462004	114623121	1849499608
1462004	114623123	371199
3059164	114623002	384019
1462004	114623003	3029874
1462004	114623004	522206
1462004	114623005	12930872
1462004	114623006	2632912
1462004	114623007	13099526
3059162	114385996	1595515110
3059162	114385997	13115663
3059162	114385998	1360247
3059162	114386001	521883
3059162	114386002	2058708152
3059162	114386004	1612509835
3059162	114386006	602018249
3059162	114386007	1187269
3059162	114386008	767435
3059162	114386009	1050148423
3059162	114386010	2989504
3059162	114386011	1813321
3059162	114386012	1768654
3059162	114386013	1202230
3059162	114386014	1422772742
3059162	114386016	1351514813
3059162	114386018	1769834743
3059162	114386019	986949738
3059162	114386021	12945382
3059162	114386024	1668824
3059162	114386114	436445
1458601	115605742	1393900
3059168	115605782	1412937
1461603	115605807	1412937
3059165	115605927	436990
3059168	115606180	178761010
3059170	115606183	13031164
1462004	114623166	13214842
1462004	114623168	577841646
1462004	114623170	1276910
1462004	114623172	13233968
1462004	114623175	1480646
1462004	114623177	864861
1462004	114623178	13005577
1462004	114623182	81438227
3059162	114623184	1396950
1462004	114623185	1193480
1462004	114623186	1713393
3059164	114623189	1797490244
1462004	114623190	351080112
1462004	114623191	1856465
1462004	114623193	491583982
1462004	114623194	12924105
1462004	114623195	809519
1462004	114623196	12973488
1462004	114623197	13189303
1462004	114623200	13129633
1462004	114623201	1896973
1462004	114623202	1799577
1462004	114623203	1548223975
1462004	114623204	26736
1462004	114623205	2372572
1458601	114623206	1896973
1462004	114623207	13316905
1462004	114623208	13300526
1462004	114623209	3038189
1462004	114623211	934132606
1462004	114623212	1202315521
1462004	114623213	1372734
1462004	114623214	1515315
1462004	114623215	1393063
1462004	114623217	1941392780
1462004	114623218	410890
1462004	114623219	12950200
3059164	114623220	1372734
1462004	114623221	12960513
1462004	114623222	2073089
1462004	114623223	834120117
1462004	114623224	837195361
1462004	114623226	13180661
3059164	114623228	13073057
1462004	114623229	13343492
3059164	114623230	13097244
1462004	114623231	3016690
1462004	114623233	819228
1462004	114623234	934508811
3059164	114623235	2343033
1462004	114623236	84166331
1462004	114623237	1181684
3059164	114623238	1606088
3059164	114623239	1784871
1462004	114623242	13097244
1462004	114623243	1512074041
1462004	114623244	13214901
1462004	114623245	13269803
3059164	114623246	3042431
1462004	114623247	277212618
1462004	114623248	1230334
1462004	114623249	880841898
1462004	114623251	13097130
1462004	114623252	1055824863
1462004	114623253	777184
1462004	114623254	1502874
1462004	114623255	1711537
1462004	114623256	13131495
1462004	114623257	3007786
3059164	114623258	1259068124
1462004	114623259	2195861
1462004	114623260	1784871
1462004	114623261	1677160472
1462004	114623262	13211459
1462004	114623263	1548639228
1462004	114623264	1923071
1462004	114623265	2073292661
1462004	114623266	598322
1462004	114623267	831056240
1462004	114623268	370072
1462004	114623269	2370066
1462004	114623270	1677164558
1462004	114623271	13304987
1462004	114623272	13101439
1462004	114623273	1076918269
1462004	114623274	2058708581
1462004	114623275	1858209
1462004	114623276	508314
1462004	114623277	1148620642
1462004	114623278	822509981
1462004	114623280	728291
1462004	114623281	2774940
1458601	114623282	856672
1462004	114623283	587054
1462004	114623284	13218442
3059164	114623285	856672
1462004	114623286	856672
1462004	114623287	3027591
1462004	114623288	1211741083
1462004	114623289	12918733
1462004	114623290	1902761442
1462004	114623291	2127624
1462004	114623293	837921010
1462004	114623294	13093725
1462004	114623295	1501455046
1462004	114623296	1082695303
1462004	114623297	12900946
1462004	114623298	1893321
1462004	114623299	2338532
1462004	114623300	1762063
3059164	114623301	2338532
3059164	114623416	13211459
1462004	114623417	12992803
1462004	114623418	536062
3059162	114386052	1725118553
3059162	114386053	13155729
3059162	114386054	820838
3059162	114386055	1448976
3059162	114386056	872970
3059162	114386057	1348225925
3059162	114386058	1803044
3059162	114386059	974402608
3059162	114386060	1955282171
3059162	114386061	2004984709
3059162	114386062	1889319
3059162	114386063	3021586
3059162	114386064	985062
3059162	114386065	1605698023
3059162	114386068	862780
3059162	114386069	1180776812
3059162	114386070	1683456
3059162	114386071	1457989
3059162	114386072	686174
3059162	114386074	1273452203
3059162	114386076	1846677
3059162	114386077	1484910892
3059162	114386078	551694
3059162	114386079	2078241423
3059162	114386080	843428070
3059162	114386081	1948138512
3059162	114386083	13149974
3059162	114386085	928476
3059162	114386086	1472800
3059162	114386087	18742290
3059162	114386088	1694265607
3059162	114386090	885848
3059162	114386091	1155030753
3059162	114386092	952040
3059162	114386094	917004
3059162	114386097	13012345
3059162	114386100	1642966
3059162	114386102	1636977004
3059162	114386110	694093
3059162	114386112	915746870
3059162	114386027	444745
3059162	114386028	1629545235
3059162	114386029	379889
3059162	114386030	13339579
3059162	114386031	628784
3059162	114386032	384916
3059162	114386033	1066872989
3059162	114386034	1797070
3059162	114386036	1261212
3059162	114386038	1531804
3059162	114386039	3026085
3059162	114386040	13198153
3059162	114386042	13302048
3059162	114386043	381271
3059162	114386044	1498146920
3059162	114386046	2073440042
1462004	114623420	1198883128
3059162	114623422	1181450023
1462004	114623423	13241561
1462004	114623424	1528101391
3059164	114623426	13282862
1462004	114623427	12990953
1462004	114623429	465236
3059164	114623430	2186800
1462004	114623431	1092068
1462004	114623434	2331946
1462004	114623435	832121
1462004	114623436	997775
1462004	114623437	924435
1462004	114623438	424748
1462004	114623440	1752997
1462004	114623441	843921690
1462004	114623443	1373198386
3059164	114623463	3005825
1462004	114623464	1769834797
1462004	114623465	1488213568
3059164	114623466	865222875
1462004	114623467	1148620562
1462004	114623468	1059024471
1462004	114623469	12991708
1462004	114623470	1701727
1462004	114623471	13021117
1462004	114623473	13311791
1462004	114623474	12964790
3059164	114623475	1498526
1462004	114623476	2079582661
1462004	114623478	1586461
1462004	114623479	2023937
3059164	114623482	12964188
1462004	114623484	12935110
1458601	114623486	1498526
1462004	114623487	1969435
1462004	114623445	953859
3059162	114623446	12894649
1462004	114623449	13099356
3059164	114623450	2072916955
1462004	114623451	1728901082
1462004	114623452	1400269
1462004	114623454	1108125889
1462004	114623456	1836275
1462004	114623458	1621018
1462004	114623460	861425
1462004	114623489	908223
1462004	114623490	1448675400
1462004	114623492	366441
1462004	114623493	1528408
1462004	114623494	1871305
1462004	114623496	102681219
1462004	114623500	3015096
3059164	114623501	2069572447
1462004	114623503	1315682777
3059164	114623504	1705066760
1462004	114623505	1194507
1462004	114623506	1129433560
1462004	114623507	1862624546
1462004	114623508	1534499
1462004	114623509	1498147702
1462004	114623510	2092131
1462004	114623511	1978669
1462004	114623512	168254034
1462004	114623513	1237229
1462004	114623514	13272651
1462004	114623515	12922753
1462004	114623516	1474223
1462004	114623517	1784670
3059162	114623518	3042431
1462004	114623519	1536586
1462004	114623520	1101730971
1462004	114623522	874591727
3059164	114623523	1519270
1462004	114623524	1172086
1462004	114623525	1353046
1462004	114623526	1722263752
3059164	114623527	2088554998
1462004	114623528	1445767575
1462004	114623540	1873130447
1462004	114623541	441211
1462004	114623542	1024699
1462004	114623543	13346498
1462004	114623544	2223732
1462004	115606658	1102082
3059164	115606738	1102082
1458601	115606748	1102082
3059162	115606786	1102082
1461603	115606788	13248208
3059168	115606794	13248208
3059168	115606912	1912988338
3059168	115606913	552305
1462004	115606919	552305
3059168	115262773	1853019544
3059165	115262784	1853019544
3059168	115262787	3032576
3059168	115262788	12910289
3059167	115262796	3032576
3059170	115262993	2102157840
3059168	115263018	612215
3059162	115263039	1945257298
3059168	115263051	12963002
1461603	115263067	2105770559
3059165	115263070	1397012
3059167	115263072	220993461
3059170	115263073	220993461
1461603	115263085	849628228
3059168	115263093	3010163
3059168	115263094	3010163
3059167	115263116	1104918660
3059168	115263118	13014281
3059168	115263119	1761832
1461603	115263120	13014281
1462004	115263145	567931
3059164	115263146	567931
1458601	115263147	567931
3059167	115263148	382192
3059168	115263150	1827726
3059162	115623831	1066873373
3059168	115623836	1066873373
3059167	115263152	1205362911
3059164	115263167	1435692551
3059167	115263480	616730
3059170	115263481	1438525
3059168	115263483	1898302
1461603	115263485	1898302
1461603	115263493	1705793
3059168	115263495	1787107698
3059165	115295437	1182127
3059168	115295439	1555694
1462004	115295440	1182127
3059164	115295447	1182127
1458601	115295451	1182127
3059168	115295455	1073859368
